s: 51349093261
s: 33748786214
s: 84869086906
s: 0032473295
s: 33645034736
s: 33749552865
s: 19844377748
s: 34548113526
s: 0036147110
s: 0037109204
s: 0034873889
s: 0035947471
s: 70449522052
s: 3042672556
s: 0036494734
s: 0032487214
s: 48249109172
s: 79959423064
s: 0036572216
s: 79551512851
s: 0001091690
s: 0033875801
s: 0000075431
s: 42049098827
s: 39249084745
s: 77953851576
s: 30744440046
s: 0033438070
s: 0037439330
s: 2442636809
s: 84926088095
s: 79957836095
s: 33746019965
s: 40349087566
s: 24144455290
s: 4544365854
s: 0033886937
s: 33644693571
s: 0035142256
s: 0001430250
s: 4544344914
s: 84884907143
s: 33845501827
s: 0035439352
s: 0035415185
s: 33748784055
s: 0012637012
s: 0041345927
s: 78650019490
s: 0042125215
s: 36448999703
s: 0032020971
s: 0035817053
s: 67650960916
s: 0032084105
s: 36048995637
s: 0033119284
s: 33846935162
s: 69449103598
s: 9344232816
s: 34548486255
s: 0037304722
s: 37349091477
s: 20544447475
s: 0037460153
s: 0037094338
s: 4544382378
s: 0037899164
s: 70349599885
s: 0033691184
s: 28444474267
s: 28844505026
s: 24144462483
s: 33644916162
s: 18844416655
s: 0035506133
s: 0001665670
s: 21544470983
s: 0032500440
s: 33749683451
s: 34547157714
s: 39149124477
s: 77951156407
s: 34447528680
s: 0034310535
s: 79251512950
s: 1842831243
s: 33646371962
s: 23844517715
s: 0346780414
s: 0000402404
s: 13844280308
s: 0030234647
s: 0034803768
s: 84898620127
s: 20444383086
s: 0002551721
s: 10044220962
s: 84893029597
s: 84953680259
s: 0037039187
s: 0037039185
s: 76649116235
s: 78649829465
s: 2142765353
s: 77955566830
s: 0032494328
s: 77955703754
s: 0033102021
s: 58049111861
s: 33746211652
s: 3242664534
s: 0036354543
s: 25344463656
s: 7644220092
s: 0032223701
s: 0032045816
s: 0039352172
s: 38349169552
s: 33750050422
s: 13844299374
s: 0036670866
s: 44549083018
s: 0030109920
s: 0037461209
s: 0038683900
s: 67549136411
s: 0001020726
s: 1542786901
s: 0036028052
s: 0037073043
s: 0011443424
s: 0035914597
s: 0031647054
s: 0034544451
s: 79951672573
s: 22544439395
s: 0036647871
s: 0037119084
s: 72549093138
s: 7544241260
s: 4944240499
s: 33748374711
s: 33846458993
s: 84884017036
s: 0035206306
s: 0034531557
s: 33645456728
s: 0035508112
s: 67449162148
s: 0033599301
s: 1842511429
s: 0036270088
s: 13144294084
s: 67650086189
s: 61649099102
s: 70350570507
s: 29144522252
s: 34547820430
s: 0036804831
s: 84855831636
s: 0001060370
s: 71949110118
s: 4544359550
s: 79952988717
s: 33746103298
s: 0043039452
s: 0037051011
s: 0001156613
s: 0035482578
s: 0001454299
s: 33646184563
s: 0034275536
s: 33947110444
s: 78650000804
s: 16244418392
s: 33644549962
s: 0032484318
s: 77953388511
s: 39249083823
s: 33847666430
s: 0033719568
s: 59449109029
s: 33750431015
s: 33746895113
s: 0032558827
s: 0141975301
s: 34548667664
s: 0030296015
s: 0033325615
s: 0032628747
s: 18744383387
s: 0036660637
s: 0036533507
s: 78649633224
s: 80052795514
s: 23944457361
s: 0001289066
s: 13444282470
s: 77954215644
s: 11044230825
s: 41549108386
s: 0001588537
s: 57949092296
s: 77955542127
s: 1542757539
s: 0000810597
s: 1642346476
s: 56849127450
s: 84890677242
s: 20844454247
s: 0346963275
s: 0037409380
s: 84877888364
s: 0001165983
s: 33646042267
s: 70350058889
s: 23244439754
s: 0035794878
s: 61649085703
s: 0033277018
s: 0345119079
s: 0037367420
s: 0031994974
s: 0025429897
s: 0028445835
s: 0037009003
s: 0010442567
s: 33749006632
s: 0034233069
s: 20444462371
s: 0032595565
s: 33244483904
s: 0038454606
s: 34548091283
s: 0036478720
s: 13844281575
s: 34548666422
s: 53549106906
s: 0037171005
s: 84923776518
s: 0032206851
s: 58249087023
s: 4244206133
s: 4544373838
s: 0036466975
s: 57549105751
s: 0035448897
s: 0035252466
s: 0026719531
s: 0343789033
s: 33846421973
s: 79958848285
s: 34250008508
s: 58149290194
s: 33746905499
s: 0347627538
s: 0028485275
s: 0000033885
s: 0030422289
s: 0542446044
s: 0242367374
s: 6144273867
s: 0001609799
s: 34249907189
s: 69249232548
s: 26244444991
s: 0035803899
s: 33646835756
s: 33745079618
s: 0002590238
s: 4944244348
s: 0043269923
s: 33750008736
s: 9144265896
s: 34249992261
s: 0035840821
s: 0000592102
s: 34547604980
s: 51749106815
s: 0034810997
s: 58749086215
s: 34249787623
s: 77955666383
s: 0042810986
s: 77349122538
s: 0037343877
s: 4344569742
s: 0034310610
s: 3142748021
s: 0001595276
s: 84878514672
s: 7644228984
s: 72649083451
s: 0035860891
s: 0037389265
s: 0037389029
s: 0037811389
s: 0035839858
s: 0038122968
s: 18144403539
s: 0042842311
s: 1642382358
s: 34547752219
s: 0031267556
s: 34548246510
s: 36049026146
s: 0032626176
s: 33749662734
s: 35949007525
s: 49449101585
s: 0000435970
s: 0041421047
s: 84858708939
s: 3042606295
s: 33644960053
s: 0032538715
s: 7244257550
s: 0034310634
s: 0028445814
s: 0000368408
s: 22044446348
s: 0032312966
s: 30144432185
s: 0037169124
s: 0034226704
s: 33846484208
s: 0033119356
s: 34347399570
s: 33845420803
s: 81255158420
s: 0026679604
s: 0040153836
s: 0037423849
s: 0035091321
s: 2142825728
s: 0001356099
s: 33847257933
s: 5744252400
s: 9744281904
s: 1442285900
s: 33751285852
s: 0742269372
s: 79955476043
s: 0000746799
s: 33749626663
s: 84882176267
s: 0031236255
s: 23844476500
s: 84925096265
s: 0038196357
s: 36049018715
s: 78649808723
s: 69549095698
s: 2342437023
s: 0034259651
s: 10944246634
s: 0037197433
s: 1542346315
s: 0032647950
s: 33644844136
s: 0033882382
s: 34250886203
s: 33646042884
s: 47349131475
s: 84904745218
s: 0032593312
s: 0031272785
s: 60449094759
s: 0031120253
s: 23244437166
s: 0030216784
s: 0242717850
s: 0001502951
s: 39149107458
s: 0032135957
s: 84880203642
s: 33748904647
s: 77957065875
s: 81555212279
s: 0033010294
s: 0036504729
s: 81555212275
s: 0037058468
s: 0037453216
s: 0038768428
s: 1642554595
s: 0028479656
s: 0030351104
s: 2342451388
s: 0001035841
s: 60849106318
s: 34548587170
s: 3242747465
s: 24144502022
s: 3743073890
s: 0343215213
s: 0032686029
s: 0036349544
s: 26844529198
s: 0029656812
s: 21544441689
s: 65649090646
s: 38649099722
s: 51249167341
s: 0036804159
s: 80052319072
s: 0032511085
s: 2942589050
s: 74649084751
s: 0038082995
s: 0001141720
s: 78650844920
s: 0027644533
s: 0037089366
s: 84900005710
s: 2342524557
s: 33645961888
s: 77956369666
s: 0037015979
s: 80155208478
s: 33646157502
s: 0037139588
s: 10644222087
s: 79251523210
s: 0034665438
s: 33747231825
s: 52049098001
s: 33645541693
s: 16444361856
s: 47649125059
s: 0037236710
s: 19844367302
s: 41849114941
s: 33646676286
s: 0034174590
s: 58149498511
s: 3142766062
s: 0034094406
s: 55649088693
s: 33646482409
s: 2942700208
s: 27844491573
s: 34548335211
s: 67349118453
s: 0033500121
s: 0036138301
s: 4344587762
s: 79959380460
s: 84857819691
s: 0026818633
s: 0037039675
s: 41649113912
s: 0000049695
s: 0032798617
s: 3042855518
s: 33644932144
s: 6344282345
s: 79955614513
s: 24644453171
s: 33750528727
s: 0000907335
s: 33748579556
s: 0041339121
s: 60149101076
s: 4143125484
s: 18144421234
s: 3142709419
s: 33745727612
s: 34547334470
s: 67449089567
s: 58849114173
s: 0029809623
s: 0001811634
s: 0033076264
s: 0038673390
s: 0037100924
s: 38349169607
s: 15344348836
s: 13444253860
s: 0033617990
s: 84872737968
s: 0036251465
s: 0033319678
s: 0347516557
s: 0035806257
s: 34247556501
s: 56049097919
s: 69249206821
s: 70349147904
s: 0001248241
s: 4444243277
s: 77956987130
s: 35548978326
s: 0035902667
s: 6344283210
s: 4944241873
s: 0032635756
s: 0347930300
s: 0034332045
s: 0000402597
s: 30744433813
s: 2342629966
s: 79961211353
s: 33847715578
s: 0041398583
s: 24144483251
s: 0033121032
s: 38949165145
s: 0344981298
s: 23444459499
s: 0037534980
s: 33745951194
s: 23744449350
s: 33847325355
s: 33845258529
s: 0035410827
s: 27144540906
s: 21644487610
s: 0032029664
s: 84906238223
s: 0009455253
s: 11744345147
s: 34548694284
s: 34247509762
s: 0034964791
s: 0025623906
s: 50249152519
s: 0030869870
s: 0036147452
s: 35948953930
s: 0033080555
s: 27144454510
s: 1842686601
s: 0035465769
s: 0035262942
s: 4744357047
s: 0029105091
s: 27644436031
s: 3242705835
s: 0031673020
s: 32544437061
s: 0035387562
s: 55049116344
s: 10844283794
s: 9944229469
s: 73249144708
s: 0037209784
s: 47349089088
s: 34249944526
s: 0028747824
s: 64049106507
s: 33749359076
s: 0033377792
s: 0041764367
s: 24344457679
s: 73949133679
s: 0032210314
s: 55749091952
s: 0036532922
s: 84882160934
s: 7444239781
s: 36049011211
s: 0001753996
s: 0034160229
s: 17444411117
s: 23244442315
s: 0028733693
s: 0035968012
s: 23944457404
s: 37349028020
s: 19644380142
s: 0035874154
s: 37649032768
s: 0036602287
s: 0037211162
s: 45849155894
s: 0038112144
s: 0033353163
s: 0000705672
s: 0033742613
s: 84922539722
s: 69949114920
s: 0002259968
s: 64149103117
s: 0242570508
s: 79959832612
s: 1442264772
s: 0033553060
s: 0000286911
s: 0037425470
s: 0034802787
s: 0038676473
s: 0037375314
s: 33747768979
s: 0037425474
s: 33750796725
s: 4243505561
s: 0034254989
s: 35548930317
s: 0742289994
s: 0036507302
s: 77951582169
s: 0345790135
s: 10644234752
s: 16744363727
s: 0029403341
s: 0001351195
s: 0035387366
s: 3142662740
s: 33750474087
s: 0033897055
s: 28844479693
s: 1842715169
s: 0029510618
s: 14744303760
s: 47749150628
s: 0035879233
s: 0000659906
s: 0000709811
s: 34249909513
s: 34547381199
s: 0035802970
s: 29844431587
s: 0000791128
s: 0034324823
s: 14844323675
s: 0029228534
s: 0029272451
s: 0035465703
s: 64949119265
s: 27744600099
s: 46549085224
s: 0000832504
s: 72149125600
s: 77953755900
s: 0033153911
s: 79851488199
s: 72949118644
s: 31344445440
s: 0032662723
s: 19944431490
s: 33748771993
s: 6344248912
s: 72949087096
s: 0032875092
s: 9744260294
s: 33749141669
s: 0029407730
s: 71549168331
s: 0035530156
s: 35748957482
s: 27744587245
s: 0037169857
s: 29444443292
s: 0033904271
s: 0033077781
s: 27344452377
s: 0036009848
s: 0030962158
s: 0035000601
s: 84878355361
s: 4444381875
s: 0242416061
s: 0029481049
s: 19744381314
s: 77956552994
s: 0032672512
s: 0342468870
s: 33749233534
s: 0028731649
s: 84868109917
s: 0030105652
s: 1842708892
s: 0033721734
s: 3242809091
s: 0032558717
s: 13144275268
s: 0035997869
s: 29044447158
s: 0032180495
s: 49949093141
s: 34547681854
s: 77957013495
s: 34748860865
s: 84855201693
s: 0037666297
s: 0035822107
s: 0035352065
s: 33847319768
s: 4244187262
s: 0033534989
s: 38149080489
s: 33244468795
s: 1542715849
s: 0035451516
s: 77950527395
s: 21844473049
s: 36848999258
s: 0035494681
s: 67649774599
s: 15344343596
s: 12844282379
s: 0036160601
s: 5244261900
s: 33646792964
s: 77953131473
